,TUCASEID,TULINENO,TEAGE,TESEX
24975,20141009141656,1,32,1
24976,20141009141656,2,32,2
24977,20141009141656,3,0,1
24978,20141009141657,1,36,2
24979,20141009141663,1,63,2
24980,20141009141663,2,63,1
24981,20141009141664,1,63,1
24982,20141009141664,2,59,2
24983,20141009141675,1,16,1
24984,20141009141675,2,42,2
24985,20141009141675,3,45,1
24986,20141009141675,4,18,2
24987,20141009141677,1,32,2
24988,20141009141678,1,59,1
24989,20141009141679,1,23,2
24990,20141009141679,2,57,2
24991,20141009141679,3,26,1
24992,20141009141680,1,21,2
24993,20141009141680,2,56,1
24994,20141009141680,3,56,2
24995,20141009141680,4,18,1
24996,20141009141680,5,23,1
24997,20141009141680,6,15,1
24998,20141009141680,8,14,1
24999,20141009141680,9,10,2
25000,20141009141683,1,47,1
25001,20141009141683,2,45,2
25002,20141009141683,3,11,1
25003,20141009141683,4,8,1
25004,20141009141686,1,16,1
25005,20141009141686,2,47,1
25006,20141009141686,3,42,2
25007,20141009141686,4,10,2
25008,20141009141689,1,53,1
25009,20141009141694,1,62,2
25010,20141009141694,2,66,1
25011,20141009141694,3,55,2
25012,20141009141695,1,29,1
25013,20141009141695,2,39,2
25014,20141009141704,1,40,1
25015,20141009141704,2,36,2
25016,20141009141704,3,5,2
25017,20141009141704,4,3,2
25018,20141009141707,1,70,2
25019,20141009141714,1,41,2
25020,20141009141714,2,72,1
25021,20141009141714,3,58,2
25022,20141009141717,1,34,1
25023,20141009141717,2,35,2
25024,20141009141717,3,2,1
25025,20141009141717,4,0,1
25026,20141009141719,1,40,1
25027,20141009141719,2,41,2
25028,20141009141719,3,8,1
25029,20141009141719,4,7,1
25030,20141009141719,5,5,2
25031,20141009141719,6,67,1
25032,20141009141723,1,36,1
25033,20141009141723,2,35,1
25034,20141009141725,1,64,2
25035,20141009141725,2,64,1
25036,20141009141731,1,35,1
25037,20141009141731,2,37,2
25038,20141009141731,3,14,2
25039,20141009141731,4,11,1
25040,20141009141732,1,55,2
25041,20141009141732,2,56,1
25042,20141009141732,3,85,2
25043,20141009141733,1,53,1
25044,20141009141733,2,11,2
25045,20141009141733,3,11,1
25046,20141009141733,4,11,1
25047,20141009141737,1,27,2
25048,20141009141737,2,27,1
25049,20141009141737,3,4,1
25050,20141009141740,1,19,2
25051,20141009141740,2,20,2
25052,20141009141744,1,48,1
25053,20141009141744,2,12,1
25054,20141009141744,3,9,2
25055,20141009141745,1,44,2
25056,20141009141745,2,44,1
25057,20141009141745,3,13,1
25058,20141009141748,1,66,1
25059,20141009141749,1,28,1
25060,20141009141749,2,27,2
25061,20141009141749,3,11,1
25062,20141009141749,4,6,1
25063,20141009141749,5,4,1
25064,20141009141753,1,85,1
25065,20141009141754,1,18,2
25066,20141009141754,2,30,2
25067,20141009141754,3,52,2
25068,20141009141754,4,16,1
25069,20141009141754,5,13,2
25070,20141009141760,1,41,2
25071,20141009141760,2,41,1
25072,20141009141760,3,6,2
25073,20141009141769,1,80,2
25074,20141009141770,1,45,2
25075,20141009141770,2,63,1
25076,20141009141770,3,24,2
25077,20141009141770,4,21,2
25078,20141009141770,5,18,1
25079,20141009141772,1,27,2
25080,20141009141772,2,30,1
25081,20141009141772,3,8,2
25082,20141009141772,4,2,2
25083,20141009141773,1,48,1
25084,20141009141773,2,44,2
25085,20141009141773,3,18,1
25086,20141009141773,4,14,2
25087,20141009141774,1,50,2
25088,20141009141774,2,51,1
25089,20141009141778,1,29,2
25090,20141009141778,2,28,1
25091,20141009141778,3,5,1
25092,20141009141778,4,3,1
25093,20141009141778,5,0,1
25094,20141009141781,1,62,2
25095,20141009141781,2,68,1
25096,20141009141796,1,55,1
25097,20141009141796,2,53,2
25098,20141009141798,1,80,1
25099,20141009141798,2,71,2
25100,20141009141800,1,85,1
25101,20141009141801,1,78,2
25102,20141009141803,1,46,2
25103,20141009141803,2,46,1
25104,20141009141807,1,37,2
25105,20141009141809,1,80,1
25106,20141009141809,2,79,2
25107,20141009141812,1,77,1
25108,20141009141812,2,65,2
25109,20141009141812,3,41,2
25110,20141009141812,4,16,1
25111,20141009141812,6,14,1
25112,20141009141813,1,39,2
25113,20141009141813,2,39,1
25114,20141009141813,3,12,1
25115,20141009141813,4,8,2
25116,20141009141817,1,18,2
25117,20141009141817,2,71,2
25118,20141009141817,3,71,1
25119,20141009141819,1,35,2
25120,20141009141819,2,12,2
25121,20141009141819,3,11,2
25122,20141009141821,1,32,2
25123,20141009141821,2,35,1
25124,20141009141821,3,6,2
25125,20141009141825,1,72,2
25126,20141009141827,1,52,1
25127,20141009141833,1,48,1
25128,20141009141833,2,38,2
25129,20141009141833,3,12,2
25130,20141009141833,4,9,1
25131,20141009141833,5,80,2
25132,20141009141837,1,50,2
25133,20141009141837,2,48,1
25134,20141009141837,3,19,1
25135,20141009141837,4,15,1
25136,20141009141845,1,45,1
25137,20141009141845,2,43,2
25138,20141009141845,3,15,2
25139,20141009141845,4,14,2
25140,20141009141845,5,4,2
25141,20141009141847,1,22,2
25142,20141009141847,2,53,1
25143,20141009141847,3,50,2
25144,20141009141847,4,19,2
25145,20141009141850,1,28,2
25146,20141009141850,2,32,1
25147,20141009141850,3,5,2
25148,20141009141850,4,4,1
25149,20141009141850,5,2,2
25150,20141009141850,6,73,2
25151,20141009141856,1,33,2
25152,20141009141856,2,33,1
25153,20141009141856,3,1,1
25154,20141009141858,1,60,1
25155,20141009141858,2,61,2
25156,20141009141866,1,39,2
25157,20141009141866,2,46,1
25158,20141009141866,3,17,2
25159,20141009141866,4,14,1
25160,20141009141871,1,53,1
25161,20141009141871,2,52,2
25162,20141009141871,3,15,1
25163,20141009141871,4,13,1
25164,20141009141872,1,44,2
25165,20141009141872,2,49,1
25166,20141009141872,3,17,2
25167,20141009141872,4,12,1
25168,20141009141879,1,40,2
25169,20141009141879,2,9,2
25170,20141009141879,3,4,1
25171,20141009141880,1,50,2
25172,20141009141880,2,51,1
25173,20141009141880,3,19,1
25174,20141009141880,4,15,1
25175,20141009141880,5,12,2
25176,20141009141881,1,42,1
25177,20141009141881,2,37,2
25178,20141009141881,3,4,2
25179,20141009141881,4,1,1
25180,20141009141882,1,63,1
25181,20141009141886,1,33,2
25182,20141009141886,2,9,2
25183,20141009141886,3,2,1
25184,20141009141886,4,33,1
25185,20141009141887,1,62,2
25186,20141009141893,1,41,2
25187,20141009141893,3,17,1
25188,20141009141898,1,62,2
25189,20141009141901,1,23,1
25190,20141009141901,2,58,2
25191,20141009141901,3,47,1
25192,20141009141901,4,17,2
25193,20141009141902,1,62,2
25194,20141009141903,1,26,2
25195,20141009141903,2,7,2
25196,20141009141903,3,4,2
25197,20141009141903,4,1,1
25198,20141009141907,1,80,1
25199,20141009141907,2,78,2
25200,20141009141915,1,22,2
25201,20141009141916,1,50,2
25202,20141009141916,2,52,1
25203,20141009141917,1,38,1
25204,20141009141917,2,37,2
25205,20141009141917,3,11,2
25206,20141009141917,4,8,2
25207,20141009141918,1,62,2
25208,20141009141918,2,47,1
25209,20141009141921,1,65,1
25210,20141009141929,1,40,1
25211,20141009141929,2,39,2
25212,20141009141929,3,10,1
25213,20141009141929,4,9,1
25214,20141009141929,5,7,1
25215,20141009141932,1,36,2
25216,20141009141932,2,46,1
25217,20141009141932,3,18,2
25218,20141009141932,4,12,1
25219,20141009141932,5,8,1
25220,20141009141932,6,4,1
25221,20141009141934,1,50,1
25222,20141009141934,2,50,2
25223,20141009141934,3,12,2
25224,20141009141935,1,71,2
25225,20141009141938,1,77,2
25226,20141009141938,2,77,1
25227,20141009141940,1,49,1
25228,20141009141940,2,58,1
25229,20141009141940,3,58,2
25230,20141009141944,1,55,2
25231,20141009141953,1,62,1
25232,20141009141955,1,80,2
25233,20141009141956,1,31,2
25234,20141009141956,2,31,1
25235,20141009141956,3,10,1
25236,20141009141956,4,6,1
25237,20141009141957,1,52,1
25238,20141009141957,2,50,2
25239,20141009141959,1,56,2
25240,20141009141961,1,18,1
25241,20141009141961,2,49,1
25242,20141009141961,3,43,2
25243,20141009141961,4,14,1
25244,20141009141962,1,54,1
25245,20141009141962,2,50,2
25246,20141009141962,3,26,1
25247,20141009141964,1,42,2
25248,20141009141964,2,31,2
25249,20141009141965,1,47,2
25250,20141009141965,3,12,2
25251,20141009141969,1,56,1
25252,20141009141969,2,55,2
25253,20141009141970,1,63,1
25254,20141009141970,2,63,2
25255,20141009141972,1,61,2
25256,20141009141972,2,61,1
25257,20141009141973,1,43,1
25258,20141009141973,2,38,2
25259,20141009141973,3,7,2
25260,20141009141973,4,4,2
25261,20141009141973,5,2,2
25262,20141009141973,6,2,2
25263,20141009141973,7,23,2
25264,20141009141979,1,26,1
25265,20141009141979,2,36,2
25266,20141009141981,1,47,2
25267,20141009141986,1,40,2
25268,20141009141986,2,2,2
25269,20141009141986,3,1,1
25270,20141009141987,1,50,1
25271,20141009141987,2,43,2
25272,20141009141987,3,8,1
25273,20141009141987,4,4,1
25274,20141009141995,1,36,2
25275,20141009141995,2,39,1
25276,20141009141995,3,18,2
25277,20141009141995,4,10,1
25278,20141009141996,1,42,1
25279,20141009141996,2,44,2
25280,20141009141996,3,4,1
25281,20141009141996,4,2,2
25282,20141009142003,1,30,2
25283,20141009142003,2,30,1
25284,20141009142003,3,4,2
25285,20141009142003,4,2,2
25286,20141009142003,5,1,1
25287,20141009142004,1,67,2
25288,20141009142004,2,62,1
25289,20141009142004,4,9,1
25290,20141009142004,5,11,2
25291,20141009142007,1,79,2
25292,20141009142008,1,65,2
25293,20141009142008,2,69,1
25294,20141009142009,1,69,1
25295,20141009142012,1,78,2
25296,20141009142012,2,77,1
25297,20141009142012,3,54,2
25298,20141009142016,1,62,1
25299,20141009142023,1,85,1
25300,20141009142023,2,85,2
25301,20141009142025,1,30,2
25302,20141009142025,2,10,2
25303,20141009142027,1,46,1
25304,20141009142027,2,50,2
25305,20141009142027,3,55,1
25306,20141009142029,1,74,2
25307,20141009142029,2,85,1
25308,20141009142030,1,29,2
25309,20141009142030,2,62,2
25310,20141009142030,3,29,1
25311,20141009142030,5,4,1
25312,20141009142031,1,85,1
25313,20141009142041,1,34,2
25314,20141009142041,2,30,1
25315,20141009142044,1,67,1
25316,20141009142044,2,59,2
25317,20141009142060,1,53,1
25318,20141009142060,2,50,2
25319,20141009142060,3,24,1
25320,20141009142061,1,60,2
25321,20141009142061,2,64,1
25322,20141009142063,1,56,1
25323,20141009142068,1,26,2
25324,20141009142068,2,30,1
25325,20141009142070,1,22,1
25326,20141009142070,2,1,2
25327,20141009142070,3,21,2
25328,20141009142072,1,52,1
25329,20141009142075,1,17,1
25330,20141009142075,2,51,1
25331,20141009142075,3,39,2
25332,20141009142081,1,26,2
25333,20141009142081,2,5,2
25334,20141009142081,3,0,2
25335,20141009142081,4,30,1
25336,20141009142083,1,35,2
25337,20141009142083,2,42,1
25338,20141009142083,3,9,1
25339,20141009142083,4,6,2
25340,20141009142083,5,2,2
25341,20141009142088,1,67,2
25342,20141009142088,2,34,1
25343,20141009142089,1,73,1
25344,20141009142089,2,71,2
25345,20141009142095,1,37,2
25346,20141009142095,2,38,1
25347,20141009142095,3,4,2
25348,20141009142095,4,1,1
25349,20141009142097,1,59,1
25350,20141009142097,2,58,2
25351,20141009142102,1,64,2
25352,20141009142102,2,27,2
25353,20141009142102,3,27,1
25354,20141009142108,1,47,2
25355,20141009142108,2,49,1
25356,20141009142108,3,1,1
25357,20141009142108,4,0,2
25358,20141009142108,5,76,2
25359,20141009142111,1,32,2
25360,20141009142111,2,14,1
25361,20141009142111,3,8,2
25362,20141009142114,1,26,1
25363,20141009142114,2,77,2
25364,20141009142114,3,54,2
25365,20141009142114,4,77,1
25366,20141009142114,5,21,2
25367,20141009142114,6,24,2
25368,20141009142114,7,23,1
25369,20141009142114,8,2,2
25370,20141009142114,10,1,2
25371,20141009142116,1,20,2
25372,20141009142116,2,47,2
25373,20141009142116,3,19,2
25374,20141009142116,4,5,2
25375,20141009142116,5,2,2
25376,20141009142116,6,20,2
25377,20141009142116,7,1,2
25378,20141009142116,8,23,1
25379,20141009142116,9,0,2
25380,20141009142119,1,65,2
25381,20141009142123,1,44,2
25382,20141009142123,2,47,1
25383,20141009142123,3,14,2
25384,20141009142123,4,11,2
25385,20141009142123,5,9,1
25386,20141009142124,1,33,1
25387,20141009142128,1,48,2
25388,20141009142128,2,17,1
25389,20141009142128,3,15,1
25390,20141009142128,4,13,2
25391,20141009142131,1,58,1
25392,20141009142131,2,55,2
25393,20141009142132,1,32,1
25394,20141009142135,1,69,1
25395,20141009142137,1,17,1
25396,20141009142137,2,85,2
25397,20141009142137,3,65,1
25398,20141009142138,1,68,2
25399,20141009142139,1,48,2
25400,20141009142140,1,39,2
25401,20141009142140,2,38,1
25402,20141009142140,3,8,1
25403,20141009142140,4,6,2
25404,20141009142142,1,32,1
25405,20141009142142,2,32,2
25406,20141009142142,3,0,2
25407,20141009142144,1,74,2
25408,20141009142149,1,78,1
25409,20141009142149,2,74,2
25410,20141009142150,1,41,1
25411,20141009142150,2,41,2
25412,20141009142150,3,16,2
25413,20141009142150,4,14,2
25414,20141009142150,5,10,2
25415,20141009142150,6,7,1
25416,20141009142150,7,6,1
25417,20141009142150,8,5,2
25418,20141009142150,9,3,1
25419,20141009142153,1,71,2
25420,20141009142154,1,80,2
25421,20141009142154,2,85,1
25422,20141009142156,1,80,2
25423,20141009142163,1,40,2
25424,20141009142163,2,13,2
25425,20141009142163,3,12,2
25426,20141009142163,4,6,1
25427,20141009142170,1,85,2
25428,20141009142170,2,52,1
25429,20141009142171,1,16,2
25430,20141009142171,2,45,1
25431,20141009142171,7,39,2
25432,20141009142175,1,42,1
25433,20141009142175,2,43,2
25434,20141009142175,3,15,2
25435,20141009142175,4,12,1
25436,20141009142175,5,2,1
25437,20141009142184,1,27,2
25438,20141009142184,2,6,2
25439,20141009142184,3,16,2
25440,20141009142188,1,55,1
25441,20141009142188,2,50,2
25442,20141009142189,1,29,2
25443,20141009142189,2,29,1
25444,20141009142189,3,6,1
25445,20141009142189,4,3,2
25446,20141009142194,1,66,2
25447,20141009142196,1,80,2
25448,20141009142200,1,76,1
25449,20141009142206,1,49,1
25450,20141009142206,2,43,2
25451,20141009142206,3,23,1
25452,20141009142206,4,18,1
25453,20141009142206,5,17,2
25454,20141009142209,1,38,1
25455,20141009142209,2,39,2
25456,20141009142209,3,6,2
25457,20141009142209,4,0,2
25458,20141009142211,1,66,2
25459,20141009142212,1,68,2
25460,20141009142212,2,68,1
25461,20141009142214,1,66,2
25462,20141009142216,1,45,1
25463,20141009142216,2,30,2
25464,20141009142216,3,13,2
25465,20141009142216,4,9,1
25466,20141009142216,5,7,2
25467,20141009142216,6,7,2
25468,20141009142216,7,6,1
25469,20141009142217,1,59,2
25470,20141009142217,2,65,1
25471,20141009142219,1,80,2
25472,20141009142221,1,15,1
25473,20141009142221,2,66,2
25474,20141009142221,3,67,1
25475,20141009142221,4,18,1
25476,20141009142222,1,50,1
25477,20141009142222,2,40,2
25478,20141009142223,1,70,1
25479,20141009142223,2,52,2
25480,20141009142223,3,8,1
25481,20141009142225,1,63,2
25482,20141009142225,2,66,1
25483,20141009142227,1,22,2
25484,20141009142229,1,80,1
25485,20141009142231,1,51,1
25486,20141009142235,1,67,1
25487,20141009142235,2,64,2
25488,20141009142237,1,15,1
25489,20141009142237,2,42,1
25490,20141009142237,3,41,2
25491,20141009142237,4,17,2
25492,20141009142239,1,49,1
25493,20141009142239,2,41,2
25494,20141009142239,3,14,1
25495,20141009142239,4,7,2
25496,20141009142241,1,79,1
25497,20141009142244,1,70,1
25498,20141009142244,2,65,2
25499,20141009142249,1,71,1
25500,20141009142249,2,70,2
25501,20141009142250,1,80,2
25502,20141009142254,1,47,1
25503,20141009142254,2,49,2
25504,20141009142254,3,15,2
25505,20141009142254,4,13,2
25506,20141009142254,5,11,1
25507,20141009142255,1,57,1
25508,20141009142259,1,71,2
25509,20141009142259,2,74,1
25510,20141009142260,1,48,1
25511,20141009142260,2,47,1
25512,20141009142270,1,46,1
25513,20141009142270,2,40,2
25514,20141009142274,1,52,1
25515,20141009142274,2,44,2
25516,20141009142274,3,17,2
25517,20141009142274,4,17,1
25518,20141009142276,1,32,1
25519,20141009142276,2,40,2
25520,20141009142276,3,20,1
25521,20141009142276,4,62,2
25522,20141009142279,1,22,1
25523,20141009142279,2,46,1
25524,20141009142279,3,42,2
25525,20141009142283,1,54,1
25526,20141009142283,2,51,2
25527,20141009142283,3,20,2
25528,20141009142285,1,41,2
25529,20141009142285,2,45,1
25530,20141009142285,3,10,2
25531,20141009142285,4,13,1
25532,20141009142289,1,30,2
25533,20141009142289,2,7,1
25534,20141009142289,3,1,2
25535,20141009142291,1,45,1
25536,20141009142291,2,26,2
25537,20141009142291,3,5,1
25538,20141009142292,1,25,1
25539,20141009142292,2,36,2
25540,20141009142292,3,3,2
25541,20141009142292,4,5,1
25542,20141009142293,1,26,2
25543,20141009142294,1,40,2
25544,20141009142297,1,30,1
25545,20141009142297,2,38,2
25546,20141009142301,1,45,1
25547,20141009142301,2,35,2
25548,20141009142301,3,2,2
25549,20141009142301,4,1,1
25550,20141009142301,5,40,1
25551,20141009142303,1,59,1
25552,20141009142303,2,59,2
25553,20141009142303,3,25,2
25554,20141009142303,4,5,2
25555,20141009142304,1,28,2
25556,20141009142304,2,59,2
25557,20141009142305,1,26,2
25558,20141009142305,2,27,2
25559,20141009142308,1,48,2
25560,20141009142311,1,29,2
25561,20141009142311,2,29,1
25562,20141009142311,3,2,2
25563,20141009142313,1,29,2
25564,20141009142313,2,33,1
25565,20141009142313,3,5,2
25566,20141009142313,4,3,2
25567,20141009142313,5,0,1
25568,20141009142319,1,55,1
25569,20141009142320,1,37,2
25570,20141009142320,2,44,1
25571,20141009142320,3,5,2
25572,20141009142334,1,65,2
25573,20141009142338,1,26,1
25574,20141009142338,2,23,2
25575,20141009142338,3,3,1
25576,20141009142344,1,31,1
25577,20141009142344,2,29,2
25578,20141009142344,3,4,1
25579,20141009142344,4,1,1
25580,20141009142345,1,39,1
25581,20141009142345,2,45,2
25582,20141009142345,3,21,2
25583,20141009142345,4,19,1
25584,20141009142345,5,19,2
25585,20141009142349,1,85,2
25586,20141009142355,1,51,2
25587,20141009142355,2,52,1
25588,20141009142355,3,25,2
25589,20141009142357,1,46,1
25590,20141009142360,1,80,1
25591,20141009142360,2,76,2
25592,20141009142363,1,85,1
25593,20141009142363,2,80,2
25594,20141009142364,1,54,2
25595,20141009142364,2,55,1
25596,20141009142364,3,24,1
25597,20141009142368,1,36,2
25598,20141009142368,2,42,1
25599,20141009142368,3,10,2
25600,20141009142368,4,8,2
25601,20141009142374,1,55,2
25602,20141009142374,2,55,1
25603,20141009142377,1,34,2
25604,20141009142377,2,37,1
25605,20141009142382,1,76,2
25606,20141009142387,1,72,2
25607,20141009142387,2,79,1
25608,20141009142388,1,37,2
25609,20141009142388,2,17,1
25610,20141009142389,1,76,2
25611,20141009142394,1,43,2
25612,20141009142394,2,40,1
25613,20141009142394,3,7,1
25614,20141009142395,1,36,2
25615,20141009142395,2,37,1
25616,20141009142395,3,5,2
25617,20141009142399,1,25,2
25618,20141009142399,2,26,1
25619,20141009142399,3,0,2
25620,20141009142401,1,42,1
25621,20141009142403,1,47,1
25622,20141009142404,1,43,2
25623,20141009142404,2,13,2
25624,20141009142407,1,58,1
25625,20141009142407,2,52,2
25626,20141009142407,3,16,2
25627,20141009142407,4,25,1
25628,20141009142408,1,68,1
25629,20141009142408,2,67,2
25630,20141009142409,1,24,2
25631,20141009142409,2,27,1
25632,20141009142409,3,2,1
25633,20141009142416,1,33,2
25634,20141009142416,2,35,1
25635,20141009142416,3,7,1
25636,20141009142416,4,1,1
25637,20141009142419,1,51,2
25638,20141009142419,2,58,1
25639,20141009142422,1,31,2
25640,20141009142422,2,31,1
25641,20141009142422,3,4,2
25642,20141009142422,4,2,1
25643,20141009142427,1,56,1
25644,20141009142427,2,49,2
25645,20141009142427,3,15,2
25646,20141009142427,4,20,1
25647,20141009142427,5,11,1
25648,20141009142428,1,76,1
25649,20141009142428,2,76,2
25650,20141009142432,1,40,2
25651,20141009142432,2,38,1
25652,20141009142432,3,6,1
25653,20141009142435,1,16,1
25654,20141009142435,2,35,1
25655,20141009142435,4,10,2
25656,20141009142435,5,7,2
25657,20141009142435,6,31,2
25658,20141009142440,1,48,1
25659,20141009142440,2,45,2
25660,20141009142440,3,15,1
